ID,nfp,iota,aspect,elongation,mean_elongation,curvature,msc,qs_type,nc_per_hp,n_coils,d_min_over_a,d_min_over_R0,nonplanarity,nonplanarity_max,point_gini,point_pr_over_n,coil_peak,coil_gini,coil_pr_over_n
252393,5.0,0.2,10.0000056144,2.5769478528,1.9007372686,5.0000704812,5.0000105956,0.0,1.0,10,1.599237638321694,0.1532908318299365,0.4504618017390508,0.4504618017390509,0.22681522369240784,0.5357438558621539,1.960178174362433,1.9559005435247462e-09,0.9999999999999998
252504,5.0,0.2,19.9999998182,3.2489984633,2.2883103259,4.9687577035,5.0000002059,0.0,1.0,10,3.2292533189286385,0.15869203358297232,0.44477042430469826,0.44477042430469843,0.2674918917414205,0.4522016022252216,2.2326789239617253,1.7155640796790079e-10,1.0
252527,5.0,0.2,6.6666917004,3.5636374864,2.4830629467,4.8787193059,5.0000264514,0.0,1.0,10,1.0487521860437703,0.1469916157620136,0.379381572723386,0.37938157272338613,0.233409624875458,0.5276209854846702,2.060979563459875,1.3877738901147824e-10,0.9999999999999997
252812,5.0,0.2,20.0000006248,2.9160384754,2.0915330846,4.5588080558,5.0000002807,0.0,1.0,10,3.3621621088000584,0.16578817479031915,0.4150350983401202,0.4150350983401203,0.31714961139096476,0.3760939735618095,2.5842009590465636,3.703013736934193e-11,1.0000000000000002
252896,5.0,0.2,20.0000004878,3.1492935899,2.2869429231,4.3895409566,5.000000237,0.0,1.0,10,3.268902512018812,0.1614860475123321,0.4425892729299033,0.44258927292990347,0.2946204945540114,0.39504230609290325,2.449827824012464,4.7179652340928e-12,0.9999999999999998
252973,5.0,0.2,20.0000000271,3.190207641,2.2942330126,3.9414277158,5.0000003026,0.0,1.0,10,3.1638637233737685,0.15614842803935106,0.5084970542319505,0.5084970542319507,0.28854801792424395,0.3889596829340343,2.515742207116902,2.277706324143413e-11,1.0
253015,5.0,0.2,20.0000007404,3.2442318716,2.3423323045,4.0123825841,4.9999996283,0.0,1.0,10,3.0991187618892146,0.15285693142644277,0.45781471899873505,0.4578147189987352,0.3007424117482065,0.40652919065948256,2.4698875632845905,5.037108988437731e-11,1.0000000000000004
253057,5.0,0.2,20.0000031494,2.2430559335,1.786979123,3.9566462974,4.9999696438,0.0,1.0,10,3.6946068998376935,0.1813492758907855,0.39205083107707883,0.3920508310770789,0.3238169872053572,0.35203948103444055,2.775894091935077,1.0035017712907568e-11,0.9999999999999997
254241,5.0,0.4,10.00019524,2.1749986506,1.8742830502,4.004974948,5.000062825,0.0,1.0,10,1.9073315335039576,0.1881860272634633,0.2504426262222544,0.2504426262222545,0.2944888205755461,0.4679883500767695,2.3432776725399593,1.3650677746495803e-09,1.0
254453,5.0,0.4,5.0011014078,2.0960143214,1.7557246073,4.1065749017,5.0000276072,0.0,1.0,10,0.8546759200801101,0.17104870222923035,0.3076162534578534,0.3076162534578535,0.27703314034847365,0.50017521349805,2.1925913675057593,2.0949615307406792e-10,1.0000000000000004
254674,5.0,0.4,20.0000029551,2.9954271331,2.2165215679,5.0000003548,5.0000004895,0.0,1.0,10,3.857976162222702,0.19022172357242556,0.48610949496896605,0.48610949496896627,0.27575445340910204,0.4263645881650339,2.313383226072615,5.3063923502268164e-11,1.0
254758,5.0,0.4,20.0000078141,2.3993847989,1.999953594,3.7883599158,5.0000008683,0.0,1.0,10,3.5093270509068826,0.17320158968971563,0.3379837203658379,0.337983720365838,0.27706716089035144,0.49822732118422786,2.341606990728245,1.754520584580161e-10,1.0000000000000002
255357,5.0,0.5,4.0033907025,2.4714109531,1.9378855416,3.9613088675,5.0000000385,0.0,1.0,10,0.47246842319780674,0.11739189085330329,0.34805338796309987,0.3480533879631,0.24478786329212335,0.5119038405699928,2.1193518584550497,3.797871619088576e-08,0.9999999999999817
255378,5.0,0.5,4.0024705621,2.5430134317,1.9590599145,4.5010698722,5.0000058561,0.0,1.0,10,0.49364506981561923,0.12161710272428028,0.3047467655232539,0.3047467655232541,0.25527794355003014,0.5210860449682453,2.1151684289931363,1.0598980038184652e-08,0.9999999999999986
257019,5.0,0.6,20.000013125,3.2628594159,2.401597368,4.95423692,5.0000002941,0.0,1.0,10,3.9440288026122396,0.19480917618630664,0.39424888306899697,0.3942488830689971,0.30614283348527,0.4122870515121879,2.53530164608854,2.5734852316478307e-09,1.0000000000000002
257740,5.0,0.7,20.0000491233,3.0087063261,2.4383633661,4.1998730938,5.000006932,0.0,1.0,10,4.0996152364680825,0.2036933390043779,0.29496594628709927,0.2949659462870994,0.32010792955512746,0.39514098025373123,2.6153012125210378,1.4536380154126816e-09,1.0
258167,5.0,0.7,20.0000168133,3.7604660146,2.6179056223,4.5647573964,5.0000027358,0.0,1.0,10,3.8877787078713624,0.1923423431113227,0.20057437707220022,0.20057437707220024,0.31611874372027376,0.47314952341708616,2.369551065493315,1.8869055224901143e-09,0.9999999999999997
258461,5.0,0.8,20.0001627635,3.1170874352,2.5743088651,3.0736544444,5.0002631504,0.0,1.0,10,4.318342407060419,0.21543641416501885,0.3425208333394408,0.342520833339441,0.2660177167149019,0.47456209583385056,2.1987015929279345,5.533471818691312e-10,1.0
260092,5.0,0.9,20.0012690366,3.1545326575,2.7155831,4.0108836592,5.0000082386,0.0,1.0,10,3.8005968020786893,0.18922583210028943,0.4249904103448884,0.42499041034488855,0.30238905427494917,0.43071078234483456,2.4915220926019765,2.892750860823306e-09,1.0000000000000002
