ID,nfp,symmetry_class,aspect,a,R0,n_coils,nc_per_hp,qs_error,d_min,d_min_over_a,d_min_over_R0,d_min_per_coil_min,d_min_per_coil_max
1102493,4,QA,20.0000065869,0.0499999945,1.005849764622558,8,1,-2.8033111652,0.23129857623312342,4.625972033519392,0.22995340295169975,0.23129857623312342,0.23129857623312353
1102647,4,QA,19.9999996704,0.0500000003,1.006487602383778,8,1,-3.0688194155,0.22819199441541174,4.563839860925196,0.22672111795014555,0.22819199441541174,0.22819199441541185
1104005,4,QA,20.0000045337,0.0499999962,1.003848632178778,8,1,-2.9806547476,0.20611950573600613,4.122390428021795,0.20532926890445546,0.20611950573600613,0.2061195057360062
1106084,4,QA,20.0000034148,0.0499999972,1.002670142515049,8,1,-2.9477659333,0.2186868379721308,4.373737004371888,0.21810446795950994,0.2186868379721308,0.21868683797213104
1107841,4,QA,20.0005838091,0.0499985593,1.003980557277406,16,2,-2.6703426262,0.2178736970414072,4.3575995007001564,0.21700987679705366,0.2178736970414072,0.22189554490036326
1107995,4,QA,20.0000011852,0.049999999,1.011749620605433,16,2,-3.4576955247,0.23131188103054098,4.626237713135573,0.2286256167727777,0.23131188103054098,0.24584104435636445
1109675,4,QA,20.0000438941,0.0499999634,0.9999064825630499,16,2,-2.3922556972,0.30072880495904586,6.014580501853844,0.30075693097637574,0.30072880495904586,0.3454407350420621
1121685,5,QH,20.000000366,0.0499999997,0.9972962470600819,40,4,-3.4907216986,0.14970511102380546,2.9941022384407225,0.15011097401110193,0.14970511102380546,0.21769195693196652
1190023,4,QH,6.4170127655,0.151920555,0.9545208328629201,24,3,-0.4437174638,0.09217665833834517,0.6067425065577542,0.0965685139232396,0.09217665833834517,0.20610039315816997
1257819,4,QH,24.0000000925,0.0416666666,0.9999678220836185,32,4,-4.768621318,0.22699238044543762,5.447817139407011,0.22699968482231447,0.22699238044543762,0.2638813540610465
1259243,4,QH,24.0000005087,0.0416666664,0.997290819725361,24,3,-4.36513011,0.22159912771365936,5.31837909916545,0.22220111057944406,0.22159912771365936,0.24990310177944094
1266029,3,QH,23.9999718579,0.041666672,1.001735075398086,12,2,-2.3634207249,0.27264291153595327,6.543429039303962,0.27217067489386443,0.27264291153595327,0.3536037696868508
1295205,4,QH,12.0000015796,0.0833333297,0.9904894044589724,24,3,-3.1844359792,0.15428610626474085,1.8514333558993845,0.15576754841614424,0.15428610626474085,0.2200366346821099
1328722,4,QH,8.0000008917,0.1249999954,0.9987091836792884,32,4,-2.830978767,0.14695481842270866,1.1756385906451694,0.14714475527432389,0.14695481842270866,0.149960534803837
1331217,4,QH,8.0000013908,0.1249999928,0.999505505014536,16,2,-2.7068511675,0.148600551915434,1.1888044837986103,0.14867407049776366,0.148600551915434,0.16349718788587878
1331857,4,QH,7.9999762023,0.1250001239,0.9988983861457417,16,2,-2.0645653489,0.14806945753150805,1.1845544861216577,0.14823275278563156,0.14806945753150805,0.19474667224472247
1333420,3,QH,7.9999993946,0.1250000032,1.000806544958301,30,5,-2.921457732,0.14163286956368978,1.1330629275031074,0.14151872834683646,0.14163286956368978,0.2407835105757083
1335098,3,QH,8.0025411373,0.1249594321,1.01956485720178,24,4,-2.0097614448,0.1421146886557236,1.1372866078808277,0.13938759035473305,0.1421146886557236,0.1592027621337262
1406183,3,QH,24.0000271102,0.0416666197,0.9980618419615943,30,5,-4.2299866659,0.17590229500093024,4.221659838677296,0.1762438835004565,0.17590229500093024,0.2516395928019007
1444558,3,QH,11.9999999524,0.0833333334,0.9948656530691348,24,4,-3.7716509995,0.2006313884098009,2.4075766589915495,0.20166681580659487,0.2006313884098009,0.27938384201210203
1445098,3,QH,11.9999999939,0.0833333333,0.9917137531788219,24,4,-3.4655825955,0.16614595550067468,1.9937514668055967,0.16753418510947674,0.16614595550067468,0.24139824013818306
1445211,3,QH,12.0019343515,0.0833191037,1.002844332142827,24,4,-2.0869278821,0.15246811555788925,1.8299298574654406,0.15203567559892678,0.15246811555788925,0.19098328814486726
1470331,2,QH,7.9999996144,0.125000002,1.028706188616688,20,5,-2.9020981484,0.14827848004556923,1.1862278213849087,0.1441407485308909,0.14827848004556923,0.3204112939247912
1486742,3,QH,7.9999696384,0.1250001581,1.007194857060832,12,2,-2.2249306909,0.2069214561863719,1.655369555779561,0.20544332085869096,0.2069214561863719,0.3303395110019284
1517956,3,QH,6.0000021112,0.1666666471,1.008705385346935,24,4,-2.6893659162,0.11597142829086923,0.695828651435499,0.11497056521709946,0.11597142829086923,0.257186064673428
1545207,2,QH,24.0007824499,0.0416652443,1.002359393705752,16,4,-2.5771245328,0.1906206961995926,4.575052886455596,0.19017200556664843,0.1906206961995926,0.35789960303167384
1567468,4,QH,24.0000008367,0.0416666662,1.001025474873582,16,2,-3.891601893,0.2260542034034457,5.425300942446067,0.22582262797257355,0.2260542034034457,0.2642099457833922
1569016,5,QH,24.0000002231,0.0416666665,0.9996640490517058,50,5,-3.7245142101,0.15106102649095393,3.625464650284753,0.15111179264099012,0.15106102649095393,0.16641450943332775
1571526,5,QH,23.999999837,0.0416666668,0.9992134703556614,30,3,-3.7062652808,0.14821023944952053,3.557045735405946,0.14832690295574816,0.14821023944952053,0.26330415066862045
1574333,5,QH,23.9999996978,0.0416666668,0.9994961879760047,20,2,-3.7511450059,0.1536953424029274,3.688688205866455,0.15377281499608603,0.1536953424029274,0.21239184528461444
1577073,2,QH,11.9999997634,0.0833333339,1.024459498596288,20,5,-3.2694250596,0.19854724039435,2.3825668685307453,0.193806822686889,0.19854724039435,0.2942990653185574
1601622,4,QH,12.0047479088,0.0833002951,1.000000117135999,24,3,-2.4295373918,0.14814820475876514,1.7784835525602494,0.1481481874052792,0.14814820475876514,0.15242095169341727
1607357,5,QH,12.00000705,0.083333317,0.9989733637041162,30,3,-2.0948206671,0.14693094299518625,1.7631716615238806,0.14708194265598598,0.14693094299518625,0.14917164344743858
1610630,5,QH,11.9999999815,0.0833333334,1.000932443060376,20,2,-3.3923065697,0.1689300351532834,2.0271604202176725,0.16877266425371884,0.1689300351532834,0.23392947735202585
1611640,5,QH,11.9999995669,0.0833333343,0.9977970883805247,20,2,-3.4203958666,0.181052357659138,2.172628266707168,0.18145208055577228,0.181052357659138,0.258251611975522
1624686,3,QH,8.0002190515,0.124996516,1.007986794662395,24,4,-2.7906325854,0.1482175639798621,1.185773561719609,0.1470431604508317,0.1482175639798621,0.23353977127060246
1626853,3,QH,8.0000021739,0.1249999887,0.9828829416677896,18,3,-2.8968968276,0.1972928368996951,1.5783428378797533,0.2007287221456116,0.1972928368996951,0.3915401911613294
1632094,4,QH,7.9999983024,0.1250000088,0.9923310125253938,32,4,-2.64413284,0.1458048742808271,1.1664389121293175,0.14693169158320138,0.1458048742808271,0.20269509758421744
1642116,5,QH,8.0002886457,0.1249984967,1.004262971912601,30,3,-1.8595881761,0.14592690097259836,1.167429247751892,0.14530745935467795,0.14592690097259836,0.14905485139904284
1642553,5,QH,8.0000228613,0.1249998809,1.00277239207728,30,3,-2.4967355603,0.1468440276753256,1.1747533407075879,0.1464380440023212,0.1468440276753256,0.14884479787145244
1642802,5,QH,8.00001679,0.1249999126,1.005365226327285,30,3,-2.3468472846,0.14829601725176,1.186368967523262,0.14750462157270194,0.14829601725176,0.14903764450808693
1661867,3,QH,5.999946644,0.1666671607,1.012361133038588,18,3,-2.1537777213,0.2082403081013965,1.2494381450238294,0.20569765205857526,0.2082403081013965,0.2572508523607814
1673573,4,QH,5.999992867,0.1666667327,0.999541922171616,16,2,-2.2089280383,0.14606700180353963,0.8764016635908987,0.14613394252258358,0.14606700180353963,0.14974760879903531
1680659,5,QH,6.0002477378,0.1666643729,1.006672369419026,20,2,-1.8368631135,0.13655272413264588,0.8193276208741903,0.13564763301435762,0.13655272413264588,0.1417787436886674
1681455,5,QH,6.0000380343,0.1666663145,1.005310052641548,20,2,-1.7288806232,0.14679201957822888,0.8807539785025299,0.14601666340898398,0.14679201957822888,0.15002565327768116
1697632,3,QH,23.9999999409,0.0416666667,1.004111338402554,18,3,-4.3027635808,0.2630984794974831,6.314363502888104,0.26202122158688884,0.2630984794974831,0.307431248349537
1700131,3,QH,24.0000002158,0.0416666665,0.9986113882448415,12,2,-3.5913741688,0.2176009198305725,5.222422096823429,0.2179035031966015,0.2176009198305725,0.3759243672810146
1700146,3,QH,24.0001724607,0.0416662349,1.001942530901838,12,2,-2.2688464193,0.25607095242968203,6.145766543203596,0.25557449108303176,0.25607095242968203,0.30645290414413706
1703864,4,QH,23.9999995617,0.0416666669,0.9633057440432513,32,4,-3.8307947809,0.16426154834055903,3.9422771380966646,0.1705186015512681,0.16426154834055903,0.25683135323201256
1705245,4,QH,23.9999994655,0.041666667,0.9992038939090427,24,3,-3.4863074544,0.16856840715701965,4.045641739403338,0.1687027124139334,0.16856840715701965,0.2036098884610834
1708968,4,QH,24.0000000938,0.0416666666,0.9986327475480333,16,2,-3.429840195,0.15376384807458032,3.6903323596944597,0.15397436990937893,0.15376384807458032,0.21551034262666657
1733102,3,QH,12.0027494076,0.0833123336,0.9994336302649823,18,3,-1.8498229273,0.14913761696116642,1.7901025036365856,0.149222131860447,0.14913761696116642,0.19484529252201097
1736006,3,QH,11.9999969122,0.0833333405,1.002445726203629,12,2,-2.7937551788,0.2543876728063613,3.05265181114828,0.25376702813603197,0.2543876728063613,0.33393632750896024
1737821,4,QH,11.9999996862,0.0833333341,0.9481157079404368,40,5,-3.0455529859,0.14383027031861925,1.7259632279445694,0.15170117857350704,0.14383027031861925,0.18547166221246972
1742813,4,QH,11.9999999353,0.0833333335,0.9915101195675103,24,3,-3.458675475,0.21107527850264377,2.532903336965919,0.21288262654819226,0.21107527850264377,0.33946383862186214
1747877,5,QH,12.0000002523,0.0833333327,1.001977958958587,40,4,-2.7623685233,0.14731217474210967,1.7677461103401866,0.147021372501267,0.14731217474210967,0.14892715648870242
1749785,5,QH,12.000000502,0.0833333322,0.9901511224586108,30,3,-3.173255848,0.15745128891950685,1.889415492730133,0.1590174321355561,0.15745128891950685,0.1801140104312679
1755224,2,QH,7.9999957954,0.1250000219,1.030327105423994,20,5,-2.9698778669,0.1794162828240677,1.4353300111227236,0.17413526430544154,0.1794162828240677,0.35699352262745876
1758284,2,QH,8.0003908333,0.1249979645,1.017441480676135,16,4,-2.5026736622,0.19619029788654874,1.5695479416110711,0.1928271076152425,0.19619029788654874,0.3465847437716185
1775270,4,QH,8.0006560142,0.1249880131,0.9634906892049118,32,4,-1.6839757727,0.006778916641093169,0.05423653415203517,0.007035788427480542,0.006778916641093169,0.15535291550158178
1776157,4,QH,7.9999954955,0.1250000235,0.9997747193317408,24,3,-2.3360447916,0.148379068568118,1.1870323253828667,0.14841250303597997,0.148379068568118,0.172578405463927
1781536,4,QH,8.0003267094,0.1249935284,0.9960607760934306,16,2,-2.0473241448,0.1825330914016577,1.4603403371214672,0.1832549737753513,0.1825330914016577,0.21202754053995307
1785050,5,QH,8.0000067625,0.1249999648,1.004035216737269,30,3,-2.6826024308,0.14721377298816002,1.1777105155485612,0.14662212095164207,0.14721377298816002,0.149365953215991
1793879,2,QH,5.9999940311,0.1666667219,1.031578249857833,16,4,-2.3096207587,0.17281108019367195,1.0368661375445936,0.16752105835644354,0.17281108019367195,0.2392741479312231
1803985,3,QH,6.0000066333,0.1666660631,0.993374384482269,18,3,-1.9397949938,0.1783687516526612,1.070216385597586,0.17955843681798195,0.1783687516526612,0.2675825563063557
1809398,4,QH,6.0000899238,0.166665834,1.00313003441654,32,4,-1.7409053898,0.14492825795401287,0.8695738921152422,0.14447604296716016,0.14492825795401287,0.1473311639297759
1818651,5,QH,6.0069510933,0.1665996325,1.004420384398814,40,4,-1.399109382,0.14647925935650982,0.8792291865140207,0.1458346143026394,0.14647925935650982,0.14919545163980938
1821296,5,QH,6.0000039994,0.1666666296,1.004427037214839,30,3,-2.7052092699,0.14592860857369433,0.8755718461693446,0.14528542459225074,0.14592860857369433,0.14912449960841043
1826834,2,QH,24.0000002656,0.0416666665,1.011380227699297,20,5,-4.3176731206,0.27221574035462054,6.5331777946436045,0.26915272110258776,0.27221574035462054,0.4436050600232457
1836628,3,QH,24.0014551583,0.0416641372,1.003772178238857,24,4,-3.2538381756,0.20376482012620234,4.890652580853213,0.20299907144638413,0.20376482012620234,0.2097165018725964
1836693,3,QH,24.0001158171,0.0416664638,1.004120646323424,24,4,-3.6962505356,0.22969931623995637,5.512810430530378,0.2287566908229581,0.22969931623995637,0.2571843370412473
1841479,3,QH,24.0000003103,0.0416666665,1.002291218993574,18,3,-3.7925118779,0.19669329492679688,4.720639097125682,0.19624365773083555,0.19669329492679688,0.28872842700691537
1848895,4,QH,24.0000001852,0.0416666666,1.002235372316519,24,3,-4.0951124609,0.2146424807825281,5.151419547022946,0.2141637450755841,0.2146424807825281,0.2599525499237725
1851606,4,QH,23.999999541,0.0416666669,0.9994279977593666,16,2,-3.2171260296,0.17914043559715953,4.299370430255354,0.17924296297359818,0.17914043559715953,0.1837349772051134
1854549,5,QH,23.9999999224,0.0416666667,0.9983565917953415,40,4,-3.3730765261,0.14771474565049753,3.5451538927758173,0.1479579008787457,0.14771474565049753,0.1812416127477939
1856039,5,QH,24.0000001579,0.0416666666,0.9979041508251586,30,3,-3.8218248561,0.1477842189365928,3.5468212601531413,0.14809460288785378,0.1477842189365928,0.19613810482856758
1856583,5,QH,24.0000000446,0.0416666666,0.9963314792764177,30,3,-4.3553568397,0.15950747655192848,3.8281794433713707,0.16009478759796913,0.15950747655192848,0.2332609679801732
1872066,3,QH,11.9999999785,0.0833333334,1.001865208750845,24,4,-3.5242364461,0.22789775234756265,2.7347730259829333,0.2274734668466153,0.22789775234756265,0.23584866453658024
1886120,4,QH,11.9999999204,0.0833333335,0.9872418066774199,24,3,-3.246209953,0.18991575560453108,2.278989062696395,0.19237004989050857,0.18991575560453108,0.2458237776225827
1893882,5,QH,12.0000260654,0.083333273,1.000233660899576,20,2,-2.1686575509,0.1487404333849645,1.7848864928773949,0.14870568668044268,0.1487404333849645,0.14931358525866567
1894960,5,QH,12.0000121386,0.0833333052,1.001691949594012,20,2,-2.4264805849,0.1490744373924884,1.7888938526404257,0.14882263699224957,0.1490744373924884,0.16151758405292777
1895847,5,QH,11.9999992872,0.083333335,1.001120557058871,20,2,-2.7660875253,0.1785963769657621,2.1431564807260157,0.17839647353806135,0.1785963769657621,0.18282881453816463
1907269,3,QH,8.0000298666,0.1249998444,1.005085583212621,24,4,-2.2150908392,0.2123867489784954,1.699096106862797,0.2113121036913391,0.2123867489784954,0.3037107254046344
1907475,3,QH,7.9999999346,0.1250000003,0.9870264122217128,24,4,-3.7150004972,0.21364473650754504,1.7091578879583813,0.21645290730027056,0.21364473650754504,0.31508617221307017
1952403,4,QH,5.9999995735,0.1666666706,1.002612706723996,32,4,-2.9839407721,0.15952363389281915,0.9571417807683689,0.15910793153026892,0.15952363389281915,0.2098034052446202
1960314,5,QH,7.0233137656,0.1581369789,1.100601284083385,50,5,-0.5330580469,0.14213611168118334,0.8988164101140758,0.12914405401549092,0.14213611168118334,0.15442882748374576
1968931,6,QH,24.0000060838,0.0416666631,0.9683070777595387,60,5,-2.5670541273,0.11783621413073354,2.828069381220344,0.12169302160155851,0.11783621413073354,0.15247446977041046
1969175,6,QH,24.0074472423,0.041652843,0.9827593700515233,60,5,-1.641807536,0.10938754384875139,2.62617233231238,0.11130653869320678,0.10938754384875139,0.14258797270535276
1969176,6,QH,24.0000009494,0.0416666661,0.9915236535224936,60,5,-1.9852703163,0.14402109123974793,3.456506236762435,0.14525230006172585,0.14402109123974793,0.1480779433181406
1969311,6,QH,24.0000003766,0.0416666664,0.9724328753866104,60,5,-3.0630725518,0.14714900389441068,3.531576116067943,0.15132047426503203,0.14714900389441068,0.16475559338577983
1970299,6,QH,24.000000107,0.0416666666,0.9966677729801653,48,4,-3.6330351758,0.1498197677316309,3.5956744313122204,0.15032067033094734,0.1498197677316309,0.1673386577324563
1970412,6,QH,24.0000002319,0.0416666665,0.9833883410074914,48,4,-3.3388916167,0.16352145265060727,3.924514879312634,0.16628370078404414,0.16352145265060727,0.1776997489095477
1970427,6,QH,24.0000001185,0.0416666666,0.9837672275065411,48,4,-3.6892358141,0.155596972480118,3.7343273454977557,0.15816441951872545,0.155596972480118,0.18961508355019527
1970553,6,QH,24.0000001205,0.0416666666,0.977749968317473,48,4,-3.6380401901,0.1487976718090743,3.5711441291316137,0.15218376541103612,0.1487976718090743,0.23570279988563778
1970577,6,QH,23.9995172173,0.0416669461,0.9689763005538808,48,4,-1.6310100164,0.10117719646025249,2.4282364303212636,0.10441658521722166,0.10117719646025249,0.13449946823599998
1971023,6,QH,24.0000011299,0.041666666,0.977661028366434,48,4,-3.126480832,0.14837603982289466,3.5610250127258722,0.15176634387361743,0.14837603982289466,0.17408520420390575
1971503,6,QH,24.0000001752,0.0416666666,0.9705354377377026,48,4,-3.467781699,0.1613596316699984,3.872631166276171,0.16625836151446902,0.1613596316699984,0.18608308561818798
1971507,6,QH,23.9999999016,0.0416666667,0.9957812449907567,48,4,-3.9717335538,0.15700987124266857,3.7682369068094563,0.1576750637075174,0.15700987124266857,0.20343011113809598
1972229,6,QH,24.0000000084,0.0416666667,0.9713535875674028,48,4,-3.5406372609,0.14750063777723416,3.5400153038216073,0.15185061306730285,0.14750063777723416,0.17592245662255745
1973204,6,QH,24.0000000648,0.0416666666,0.9963860901132328,36,3,-3.9398363429,0.17839271636970563,4.281425199723215,0.17903974989196453,0.17839271636970563,0.20371525266266072
1973589,6,QH,24.0124213391,0.0416450918,0.9861360391970547,36,3,-2.473943039,0.14714980124372087,3.5334248259172014,0.1492185615318706,0.14714980124372087,0.18183868221878
1973808,6,QH,24.0000001057,0.0416666666,0.9976383868786401,36,3,-4.0960056221,0.17701282801087787,4.248307879058362,0.177431853404024,0.17701282801087787,0.22420948439018906
1974924,6,QH,23.9999998908,0.0416666667,0.9761440386697335,36,3,-3.4739727345,0.14976316099239173,3.5943158609419488,0.15342321938111253,0.14976316099239173,0.18489954892557683
1975045,6,QH,23.9999998542,0.0416666668,0.9802143316523063,36,3,-3.0235953841,0.1516310573437205,3.639145364604027,0.15469173674304718,0.1516310573437205,0.16497831345743158
1976169,6,QH,23.9999995412,0.0416666669,1.00141522995122,24,2,-3.2997234184,0.1551321066300915,3.7231705382724405,0.15491286929763207,0.1551321066300915,0.1642802226357662
1976590,6,QH,23.9999997788,0.0416666668,0.9903135529854805,24,2,-2.252262486,0.1485573983431536,3.565377548826478,0.15001046678125354,0.1485573983431536,0.14857406002399506
1977096,6,QH,23.9999953406,0.0416666694,0.986290428936479,24,2,-2.6375087411,0.14909205139294343,3.578208998700132,0.15116445117865535,0.14909205139294343,0.1632420050109923
1980528,7,QH,24.0000024537,0.0416666652,0.9885470166467131,70,5,-3.1491885395,0.1483390608482099,3.560137585673881,0.15005766883136862,0.1483390608482099,0.17021631899966255
1981017,7,QH,24.0007529011,0.041666231,0.9746244700294658,56,4,-1.7328073377,0.1446530111206982,3.471708567081534,0.1484192276809189,0.1446530111206982,0.14983101078270333
1981145,7,QH,24.0106340586,0.0416487253,0.9963044677279008,56,4,-2.1508278532,0.14710561958518886,3.5320557478187418,0.14765126961707517,0.14710561958518886,0.15129589410619051
1983033,7,QH,24.0000084128,0.0416666618,0.9988756850542051,42,3,-3.0782376678,0.14880313989949426,3.571275774712873,0.1489706298050686,0.14880313989949426,0.15030936739246623
1983200,7,QH,24.0000004565,0.0416666664,0.9967662523139212,42,3,-3.7295709315,0.1493746030623022,3.584990496439192,0.14985920993566929,0.1493746030623022,0.20185205082631613
1983464,7,QH,24.0000002803,0.0416666665,0.9952943164899565,42,3,-3.6956129287,0.14964764163807104,3.591543413679879,0.15035516546082994,0.14964764163807104,0.1653837721530981
1983700,7,QH,24.0000074141,0.0416666624,0.9874721812968221,42,3,-2.6419409979,0.14926868118808476,3.5824487153567826,0.15116241653719703,0.14926868118808476,0.1955576827510895
1983961,7,QH,24.0000006893,0.0416666663,0.9793543510061261,42,3,-2.6381286464,0.14846604516844297,3.5631851153986602,0.15159583966305806,0.14846604516844297,0.1947543033509057
1984568,7,QH,24.0000000086,0.0416666667,0.9649012968763533,42,3,-3.646255637,0.14959578095058818,3.5902987399418773,0.15503739235802688,0.14959578095058818,0.20435332683627686
1985360,7,QH,24.0000002343,0.0416666665,0.9957574543545357,42,3,-3.7379900529,0.1511263003024858,3.6270312217677843,0.15177019227081565,0.1511263003024858,0.17470792742431324
1985616,7,QH,24.0000003344,0.0416666665,0.9741377796648759,42,3,-3.1575867898,0.1492158975770398,3.5811815561736813,0.15317740538548175,0.1492158975770398,0.1796345420441355
1986143,7,QH,24.0000007186,0.0416666663,0.999710491606219,28,2,-3.2712915533,0.1499099463830884,3.597838744855103,0.14995335913923485,0.1499099463830884,0.15149142708456106
1986156,7,QH,23.9999999529,0.0416666667,0.996889605503666,28,2,-3.6333828255,0.16370147959801354,3.9288355072092567,0.16421224445941074,0.16370147959801354,0.21366185477593447
1986368,7,QH,24.0000491822,0.0416665922,0.9925785437144957,28,2,-2.7838312378,0.14959125150412675,3.5901964524981422,0.15070973723078485,0.14959125150412675,0.2147232613913482
1986894,7,QH,23.9999990211,0.0416666672,0.9866560478955192,28,2,-3.1241590058,0.15170739917385045,3.6409775335678987,0.15375915395991707,0.15170739917385045,0.17097617335209697
1987091,7,QH,24.0000002601,0.0416666665,0.9983559818843275,28,2,-3.925675417,0.14955235685534524,3.5892565788853124,0.14979862851432568,0.14955235685534524,0.23472885780449226
1987238,7,QH,24.0000030807,0.0416666649,0.9988792266412004,28,2,-2.8816294278,0.1487547248841589,3.570113548592628,0.1489216322821697,0.1487547248841589,0.15970701259713008
1987996,7,QH,23.9999993205,0.0416666671,0.9765264089633093,28,2,-3.0586625742,0.14959219741558785,3.5902127006358966,0.15318807155906464,0.14959219741558785,0.15162083338443302
1988084,7,QH,24.0000401034,0.0416666435,0.9898836384267786,28,2,-2.0298446443,0.14891678698793456,3.5740048748571396,0.15043867905990235,0.14891678698793456,0.1498691719129918
1988211,7,QH,24.0000014474,0.0416666658,0.9655776994330013,28,2,-3.1760493199,0.15008463010705864,3.602031197491656,0.15543506254876238,0.15008463010705864,0.16044677763091433
1991816,8,QH,24.0000271993,0.0416666509,0.993885375468005,64,4,-2.553545279,0.14822526804669087,3.5574077792436847,0.14913718594248748,0.14822526804669087,0.16300076465490218
1991944,8,QH,24.0001186647,0.041666598,0.9900917617494681,64,4,-2.1719098119,0.14886235596189415,3.572702430899066,0.15035208019391857,0.14886235596189415,0.1504869481855426
1992228,8,QH,24.0084271389,0.0416608309,1.009760152279179,48,3,-1.3785351712,0.1494252376972066,3.5867080533241738,0.14798092137022,0.1494252376972066,0.16969424645849732
1993559,8,QH,24.0001680367,0.0416665694,0.9895340104562671,48,3,-2.3267858569,0.1482688004673149,3.5584595180834566,0.1498369928679351,0.1482688004673149,0.14931792886147216
1994178,8,QH,24.0000026653,0.0416666651,0.9767856865881454,48,3,-2.8942148397,0.1501230916635586,3.6029543353964897,0.15369092086917213,0.1501230916635586,0.1832161721977695
1994309,8,QH,24.0000018703,0.0416666656,0.9794430113745292,48,3,-2.9042427474,0.14961198392072048,3.5906877060188966,0.15275210725201688,0.14961198392072048,0.1729172526558246
1994380,8,QH,24.00012021,0.0416665971,0.9842840941859125,48,3,-2.0165268682,0.14901424514978584,3.5763478546652383,0.1513935316338048,0.14901424514978584,0.14983818991137332
1995066,8,QH,24.0000897219,0.0416666147,1.000428638294472,32,2,-2.599002153,0.14912161571576374,3.578923240811396,0.1490577238672274,0.14912161571576374,0.14981344911130462
1996104,8,QH,24.0000005174,0.0416666664,0.9966320166038984,32,2,-3.4146663689,0.14962811519309185,3.591074787617083,0.15013376321479352,0.14962811519309185,0.19018028574985288
1996122,8,QH,24.0000133596,0.0416666589,0.9979770970275302,32,2,-3.0322229885,0.14952558573911667,3.5886147266565853,0.14982867461034716,0.14952558573911667,0.16080452596617242
1996321,8,QH,24.0000029235,0.041666665,0.9925363885988807,32,2,-3.1092131638,0.14939365224374154,3.585447797267709,0.15051705303685026,0.14939365224374154,0.14964917839239525
1996625,8,QH,24.0000011302,0.041666666,0.9948029826280024,32,2,-3.1022622249,0.14958921178017529,3.590141140166465,0.15037069087288094,0.14958921178017529,0.1545954010561841
1996774,8,QH,24.000003618,0.0416666646,0.9878303312650958,32,2,-2.8198974734,0.14944892432442483,3.586774361690204,0.15129007441290895,0.14944892432442483,0.18309410384777902
1996811,8,QH,24.0000003976,0.0416666664,0.9922149731054171,32,2,-3.1463581712,0.14971481562252767,3.5931555979368595,0.15088949439449886,0.14971481562252767,0.15398194032308035
1996833,8,QH,24.0000102116,0.0416666608,0.9962904583942899,32,2,-2.9608377306,0.14923298297197468,3.5815920956155596,0.14978863012749494,0.14923298297197468,0.1777834467130569
1996973,8,QH,24.0000018245,0.0416666656,0.9850937942361077,32,2,-3.0800130616,0.1490728350377918,3.577748132497356,0.15132856983774884,0.1490728350377918,0.1613176116065092
1997015,8,QH,24.0000011921,0.041666666,0.9928333062445055,32,2,-3.1957475017,0.14949233313205143,3.5878160525742913,0.15057143247693977,0.14949233313205143,0.16646678691154645
1997062,8,QH,24.0002189064,0.04166654,1.029278841279976,32,2,-1.7086611881,0.11003140076336924,2.640761646236266,0.1069014501712072,0.11003140076336924,0.1325436412361688
2004285,6,QH,12.0000009574,0.0833333311,0.9736286734089727,60,5,-2.7351212704,0.14711711265199232,1.7654053991367724,0.1511018693984126,0.14711711265199232,0.15630324936384193
2007457,6,QH,12.0000001742,0.0833333329,0.9513683318750957,48,4,-2.9900405602,0.09225796663032458,1.107095605320792,0.09697397268678168,0.09225796663032458,0.15438409119613797
2007828,6,QH,11.9999998113,0.0833333338,0.9437212617754123,48,4,-2.9340228087,0.057966143982827956,0.6955937238986105,0.061422950113232476,0.057966143982827956,0.19058176570948673
2008487,6,QH,11.9995716281,0.083334325,0.9869019068736272,36,3,-1.2923621675,0.14788843261718276,1.7746400731893222,0.14985119755789456,0.14788843261718276,0.14893471708431208
2010135,6,QH,11.9999993888,0.0833333347,0.993834220247612,36,3,-2.0031953729,0.1448727384937027,1.7384728334134778,0.14577153366444548,0.1448727384937027,0.14731269097507974
2013568,6,QH,11.9999993056,0.0833333349,0.9776383521604374,24,2,-2.3338035209,0.14728439858961095,1.7674127498479717,0.1506532535923269,0.14728439858961095,0.1683319315492619
2018003,7,QH,12.0000023647,0.0833333279,0.9570127084367976,56,4,-2.6340568185,0.14703718181693803,1.7644462968451549,0.15364182786779426,0.14703718181693803,0.15147213320016537
2019378,7,QH,12.0012648612,0.0833260166,0.9947774351774995,42,3,-1.5667519899,0.14213332830818223,1.7057497058869635,0.14287952589397163,0.14213332830818223,0.15203265999040402
2019565,7,QH,12.0000361856,0.0833332496,0.9937845762993773,42,3,-2.3823865743,0.1488379750389457,1.7860574950979193,0.14976885191072667,0.1488379750389457,0.14991068802494353
2021294,7,QH,12.0008966058,0.083331258,0.9984285957698023,28,2,-1.717200969,0.14895141642331527,1.7874615120212785,0.14918584769546958,0.14895141642331527,0.1496080063935937
2021692,7,QH,12.0000454353,0.0833332282,0.994098067147381,28,2,-2.244487453,0.14939915010666746,1.7927920630664764,0.15028612874721356,0.14939915010666746,0.15691926596873337
2022645,7,QH,12.0000136824,0.0833333017,0.9821145997936219,28,2,-2.447305744,0.14785794582121414,1.7742960233773402,0.15055060361823813,0.14785794582121414,0.1546942422370729
2024496,7,QH,12.0000190625,0.0833332892,0.9777053886402189,28,2,-2.3896904116,0.15059564190161062,1.807148659885258,0.15402967361267922,0.15059564190161062,0.16044735260303972
